stop_id;STOP_NAME
RTP:SA:4614343;HOTEL DE VILLE DE LA QUEUE-EN-BRIE
RTP:SA:4614342;PAUL VALERY
RTP:SA:4614344;SAINT-JEAN - LES BORDES
RTP:SA:4378100;CONCARNEAU
RTP:SA:4284906;LA FRATERNELLE
RTP:SA:4377742;LA GRANGE
RTP:SA:3864919;LES CLOSEAUX
RTP:SA:4314823;LES SOLETS
RTP:SA:4314829;LINDBERGH
RTP:SA:4377780;LUCIEN GRELINGER
RTP:SA:3864925;MAIRIE DE RUNGIS
RTP:SA:4378101;MARCHE DE RUNGIS-PONDORLY
RTP:SA:4284914;PLACE DE LA LOGISTIQUE (PLATEFORME SOGARIS)
RTP:SA:3864923;PLACE LOUIS XIII
RTP:SA:4284912;PORTE DE RUNGIS
RTP:SA:4284908;ROBERT SCHUMAN (PARC SILIC CENTRE)
RTP:SA:4834605;RUE DE LA BRESSE
RTP:SA:3864932;RUNGIS - LA FRATERNELLE RER
TRN:SA:DUA8754629;RUNGIS LA FRATERNELLE
RTP:SA:4439575;SENIA
RTP:SA:4284910;SAARINEN (PARC SILIC NORD)
RTP:SA:3748011;AUBERT
RTP:SA:3748075;EGLISE DE SAINT-MANDE
RTP:SA:3747998;MAIRIE DE SAINT-MANDE
RTP:SA:3747950;PARC ZOOLOGIQUE
RTP:SA:3747954;SAINT-MANDE - DEMI LUNE - PARC ZOOLOGIQUE
RTP:SA:1725;SAINT-MANDE
RTP:SA:3663589;ADAMVILLE
RTP:SA:4614411;ANATOLE FRANCE-PIERRE BROSSOLETTE
RTP:SA:4117965;ARAGO
RTP:SA:4723856;ARROMANCHES
RTP:SA:4723870;AVENUE DE BONNEUIL
RTP:SA:4118058;AVENUE DES PILLIERS
RTP:SA:3686946;AVENUE VICTORIA
RTP:SA:4117976;BEAUJEU
RTP:SA:3663616;BIBLIOTHEQUE MUNICIPALE
RTP:SA:3663587;BOULEVARD DE CRETEIL
RTP:SA:3619692;BOULEVARD DE LA MARNE
RTP:SA:3663613;BOURBAKI
RTP:SA:4117962;CAPITAINE CHARTON
RTP:SA:3619684;CARPEAUX
RTP:SA:3663583;CIMETIERE - RABELAIS
RTP:SA:4614407;CIMETIERE DE SAINT-MAUR-DES-FOSSES
RTP:SA:4723862;CORNEILLES
RTP:SA:3686984;CROIX SOURIS
RTP:SA:3686923;DELERUE
RTP:SA:4118030;DOCTEUR ROUX - CHAMBRE DES METIERS
RTP:SA:3687000;DOCTEUR TOURASSE
RTP:SA:3686927;ECOLE MICHELET
RTP:SA:4246833;EGLISE DE LA VARENNE
RTP:SA:3686746;FALONNIERES
RTP:SA:4118025;GALILEE
RTP:SA:3663621;GODEFROY CAVAIGNAC
RTP:SA:4117959;GUSTAVE GOUBLIER
RTP:SA:3663615;INKERMANN
RTP:SA:3686740;LA PIE
RTP:SA:3686751;LA VARENNE-CHENNEVIERES RER
RTP:SA:1919;LA VARENNE-CHENNEVIERES
RTP:SA:1848;LE PARC DE SAINT-MAUR
RTP:SA:4035941;LIBERATION - CONDE
RTP:SA:3663582;LIBERATION - RABELAIS
RTP:SA:4614403;LIBERATION-CONDE
RTP:SA:3663585;MAIRIE DE SAINT-MAUR
RTP:SA:3687013;MARINVILLE
RTP:SA:4614409;NEPTUNE
RTP:SA:4614401;PLACE D'ARMES
RTP:SA:3686747;PLACE DE MOLENES
RTP:SA:3686922;PLACE RIMINI
RTP:SA:3686917;PONT DE CRETEIL
RTP:SA:3619696;RASPAIL-PONT DE BONNEUIL
RTP:SA:3663591;RUE DES COTEAUX
RTP:SA:3663623;RUE DES REMISES
RTP:SA:1671;SAINT-MAUR CRETEIL
RTP:SA:3686745;SORBIERS
RTP:SA:3663612;SQUARE BEAUREPAIRE
RTP:SA:3619686;STADE A MARIN
RTP:SA:3687004;THEATRE DE SAINT-MAUR
RTP:SA:3663590;VASSAL
RTP:SA:3663592;VILLETTE
RTP:SA:3786163;AVENUE DE GRAVELLE
RTP:SA:4723790;CFA - ANDRIEU
RTP:SA:3619843;ECOLES DE GRAVELLE
RTP:SA:3724096;HOPITAL ESQUIROL
RTP:SA:4246862;HOPITAL NATIONAL DE SAINT-MAURICE
RTP:SA:3619841;LES CANADIENS
RTP:SA:4246803;MAIRIE DE SAINT-MAURICE
RTP:SA:4246805;PASSERELLE DE SAINT-MAURICE
RTP:SA:3724109;PLACE DE L'ECLUSE
RTP:SA:3724111;PONT DE CHARENTON
RTP:SA:4246802;VAL D'OSNE
RTP:SA:3686598;ATELIERS RATP
RTP:SA:3619316;CITE VERTE-GRAND VAL
RTP:SA:3619318;LA FOSSE ROUGE
RTP:SA:3619320;PLACE DEGAS
RTP:SA:3619376;ROLAND CAUCHY
RTP:SA:4037498;RUE DE BREVANNES - CHERE ANNEE
RTP:SA:3619324;RUE DE NOISEAU
RTP:SA:1680;SUCY BONNEUIL
RTP:SA:4439555;AUGUSTE PERRET
RTP:SA:4314840;BELLE EPINE NORD
RTP:SA:4377765;CENTRE BUS DE THIAIS
RTP:SA:4909843;FERME DE GRIGNON
RTP:SA:3620236;GEORGES HALGOULT
RTP:SA:3686358;GRANDS CHAMPS
RTP:SA:4314834;HAUTS FLOUVIERS
RTP:SA:4909846;HELENE MULLER
RTP:SA:4284916;LA BELLE EPINE
RTP:SA:4909858;LA GALAISE
RTP:SA:3686365;LE COR DE CHASSE
RTP:SA:3686356;LOUIS DUPERREY
RTP:SA:3686352;MAIRIE DE THIAIS
RTP:SA:4284923;MOULIN VERT
RTP:SA:3686350;PANHARD - HUGO
RTP:SA:3686360;PAUL LANGEVIN
RTP:SA:3686354;PERREUX
TRN:SA:DUA8754619;PONT DE RUNGIS AEROPORT D'ORLY
RTP:SA:4314833;PONT DE RUNGIS-RER
RTP:SA:4377762;RUE DES OLIVIERS
RTP:SA:4377766;RUE DU BAS MARIN
RTP:SA:4909845;STADE MIMOUN
RTP:SA:3620254;VAL POMPADOUR
RTP:SA:4378065;CLEMENT-BIZET
RTP:SA:4036804;DAUPHIN - ANATOLE FRANCE
RTP:SA:4378060;DAUPHIN - RN7
RTP:SA:4378359;DISPENSAIRE DANIELLE CASANOVA
RTP:SA:4378052;EDOUARD VAILLANT - CIMETIERE
RTP:SA:4458788;GROUPE HOSPITALIER PAUL BROUSSE
RTP:SA:4378061;GROUPE SCOLAIRE PASTEUR
RTP:SA:4378068;GUYNEMER - MAXIME GORKI
RTP:SA:4378050;GUYNEMER - PLACE DES FUSILLES
RTP:SA:3786064;HAUTES BRUYERES
RTP:SA:3785802;HOPITAL PAUL GUIRAUD
RTP:SA:3786289;INSTITUT GUSTAVE ROUSSY
RTP:SA:3786290;INSTITUT GUSTAVE ROUSSY - ENTREE PRINCIPALE
RTP:SA:4458786;INSTITUT GUSTAVE ROUSSY - HAUTES BRUYERES
RTP:SA:4378070;LES BONS ENFANTS
RTP:SA:3864898;LES LOZAITS
RTP:SA:3785806;LOUIS ARAGON-METRO
RTP:SA:4378365;LURCAT - LUISETTE
RTP:SA:4378051;MAIRIE DE VILLEJUIF
RTP:SA:3730631;PLACE AUGUSTE DELAUNE
RTP:SA:3785798;REPUBLIQUE-GAITE
RTP:SA:3785809;RUE DE LA COMMUNE
RTP:SA:4378059;RUE DES GUIPONS
RTP:SA:4293181;VERDUN - GROSMENIL
RTP:SA:3864893;VERDUN - HAUTES BRUYERES
RTP:SA:3785800;VERDUN-REPUBLIQUE
RTP:SA:3730627;VILLEJUIF - LOUIS ARAGON
RTP:SA:4378364;VILLEJUIF DIVISION LECLERC
RTP:SA:1695;VILLEJUIF-LOUIS ARAGON
RTP:SA:1639;VILLEJUIF-LEO LAGRANGE
RTP:SA:1696;VILLEJUIF-PAUL VAILLANT COUTURIER (HOPITAL PAUL BROUSSE)
RTP:SA:3864900;YOURI GAGARINE
TRN:SA:DUA8754527;VILLENEUVE-LE-ROI
RTP:SA:3785966;AMELIE
RTP:SA:3785968;MAIRIE ANNEXE
TRN:SA:DUA8768182;VILLENEUVE-SAINT-GEORGES
TRN:SA:DUA8768180;VILLENEUVE-SAINT-GEORGES TRIAGE ->
RTP:SA:3785970;VILLENEUVE-TRIAGE RER
RTP:SA:4614448;ARISTIDE BRIAND-GENERAL DE GAULLE
RTP:SA:4614361;AVENUE DE GAUMONT
RTP:SA:4614363;COLLEGE LES PRUNAIS
RTP:SA:4614360;COURTS SILLONS
RTP:SA:3619370;DOCTEUR BRING
RTP:SA:4028899;EGLISE DE VILLIERS-SUR-MARNE
RTP:SA:4028826;FRIEDBERG
RTP:SA:4614274;GEORGES DEMESY
RTP:SA:4614443;HENRI DUNANT
RTP:SA:3619465;LES ARMOIRIES
RTP:SA:4614276;LES MOUSQUETAIRES
RTP:SA:4614362;LES STADES
RTP:SA:4614454;LES TROIS MUSICIENS
RTP:SA:4614441;LUATS-AMITIE
RTP:SA:4028896;MAIRIE DE VILLIERS-SUR-MARNE
RTP:SA:4614265;MOULIN A VENT
RTP:SA:4614478;PAUL BELMONDO
RTP:SA:4614452;PLACE DE FLORE
RTP:SA:4028892;ROUTE DE BRY - ARISTIDE BRIAND
RTP:SA:4614266;SQUARE DES ALLOBROGES
RTP:SA:4798781;VILLIERS-SUR-MARNE - LE PLESSIS-TREVISE RER
RTP:SA:3619666;VILLIERS-SUR-MARNE - LE PLESSIS-TREVISE-RER
TRN:SA:DUA8711379;VILLIERS-SUR-MARNE - LE PLESSIS-TREVISE
RTP:SA:3747999;AUBERT QUINSON
RTP:SA:3685681;AVENUE DU CHATEAU
RTP:SA:2067;BERAULT
RTP:SA:3685867;DIDEROT-SILVESTRI
RTP:SA:3748000;LYCEE HECTOR BERLIOZ
RTP:SA:3685685;MAIRIE DE VINCENNES
RTP:SA:3687690;RUE DE MONTREUIL
RTP:SA:3687689;SOLIDARITE
RTP:SA:3786172;VIGNERONS
RTP:SA:1631;VINCENNES
RTP:SA:3685683;VINCENNES RER
RTP:SA:3748001;VINCENNES RER - REPUBLIQUE
RTP:SA:3785939;ANSELME RONDENAY
RTP:SA:4439447;AUDIGEOIS
RTP:SA:4439479;CAMELINAT
RTP:SA:4471820;CAMILLE GROULT
RTP:SA:4378369;CAMILLE RISCH
RTP:SA:3785821;CHARLES HELLER
RTP:SA:4677690;CHARLES INFROIT
RTP:SA:3785941;CITE BALZAC
RTP:SA:4378370;CITE DU MOULIN VERT
RTP:SA:4843524;CITE JARDIN
RTP:SA:4471754;CONSTANT COQUELIN
RTP:SA:4439617;ECOLE DEPARTEMENTALE
RTP:SA:4843476;EDOUARD TIL
RTP:SA:4843514;EDOUARD TREMBLAY
RTP:SA:4439446;EGLISE DE VITRY
RTP:SA:3785817;EXPLORADOME
RTP:SA:4843516;GROUPE SCOLAIRE JEAN - JACQUES ROUSSEAU
RTP:SA:3785815;HENRI DE VILMORIN
RTP:SA:4677763;HOTEL DE VILLE DE VITRY
RTP:SA:4843474;HOTEL DE VILLE DE VITRY - RDERRY
RTP:SA:3785935;JEAN PIERRE TIMBAUD
RTP:SA:4378367;JULIAN GRIMAU - VOIE VERTE
RTP:SA:4471864;LA CIVETTE
RTP:SA:4843464;LAVOISIER - CARRIERES
RTP:SA:3785945;LEON GEFFROY
RTP:SA:3785937;LES ARDOINES RER
RTP:SA:4677699;LES PLATRIERES
RTP:SA:4677663;MALASSIS
RTP:SA:4843466;MALRAUX - CHARLES INFROIT
RTP:SA:4471751;MUSEE MAC-VAL
RTP:SA:3619836;PASTEUR - CHARLES FOURIER
RTP:SA:4378368;PAUL ARMANGOT
RTP:SA:3785933;PAUL FROMENT
RTP:SA:4843462;PLACE DE LA LIBERTE
RTP:SA:3619788;PONT DE VITRY
RTP:SA:3619783;PORT A L'ANGLAIS
RTP:SA:3619784;PORT A L'ANGLAIS - JULES GUESDE
RTP:SA:3785925;REPUBLIQUE - VAILLANT COUTURIER
RTP:SA:3619786;SALVADOR ALLENDE - EDITH CAVELL
RTP:SA:3619781;VITRY RER
RTP:SA:3619785;WALDECK ROUSSEAU - JULES GUESDE
TRN:SA:DUA8738184;ARGENTEUIL
RTP:SA:4023324;BEETHOVEN
RTP:SA:4023682;BELIN
RTP:SA:4239015;BERINGIER
RTP:SA:4023322;BERIONNE
RTP:SA:4015708;BORDEREL
RTP:SA:4023684;CALAIS
RTP:SA:4023688;CHARLES DE GAULLE - HENRI BARBUSSE
RTP:SA:4023686;CLEMENT ADER
RTP:SA:4023326;COLLEGE CLAUDE MONET
RTP:SA:4239007;COMMANDANT DOUE
RTP:SA:4023310;FERDINAND BERTHOUD
RTP:SA:4037319;GARE D'ARGENTEUIL
RTP:SA:4023318;GARE DU VAL D'ARGENTEUIL
RTP:SA:4239011;GASTON MONMOUSSEAU
RTP:SA:4023696;GENERAL DELAMBRE
RTP:SA:4239019;HENRI VASSEUR
RTP:SA:4015712;HOTEL DE VILLE D'ARGENTEUIL
RTP:SA:4023320;JEAN LURCAT
RTP:SA:4023690;JEAN MOULIN - HENRI BARBUSSE
RTP:SA:4015747;LABRIERE
RTP:SA:4015714;LEON FEIX
RTP:SA:4023314;LES MESSIERS
RTP:SA:4023312;MAURICE UTRILLO
RTP:SA:4239013;NOBLET
RTP:SA:4023308;PLACE DU 11 NOVEMBRE
RTP:SA:4023316;PLACE FRANCOIS RABELAIS
RTP:SA:4239005;SAINT-FERDINAND
RTP:SA:4023711;VAL NOTRE-DAME
RTP:SA:4226313;LES CHATAIGNIERS
RTP:SA:4226311;LUTETIA NOVA
RTP:SA:3663855;MAIRIE D'ARNOUVILLE
RTP:SA:3663853;ROND-POINT DU CHRIST
RTP:SA:4179571;VILLIERS LE BEL - GONESSE - ARNOUVILLE RER
TRN:SA:DUA8727622;VILLIERS-LE-BEL - GONESSE
RTP:SA:4226816;HOTEL DE VILLE D'ATTAINVILLE
TRN:SA:DUA8727654;AUVERS-SUR-OISE
TRN:SA:DUA8727616;CHAPONVAL
TRN:SA:DUA8727655;BELLOY-EN-FRANCE - SAINT-MARTIN-DU-TERTRE
TRN:SA:DUA8727664;BESSANCOURT
RTP:SA:4023707;ALBERT 1ER
RTP:SA:4023491;GRAND CERF
RTP:SA:4023699;JAURES - BRANCHARD
RTP:SA:4023709;LA BERTHIE
RTP:SA:4023486;LA GRACE DE DIEU
RTP:SA:4023705;PLACE DES DROITS DE L'HOMME
RTP:SA:4009351;PONT DE BEZONS
TRN:SA:DUA8738115;BOISSY-L'AILLERIE
TRN:SA:DUA8727648;BOUFFEMONT - MOISSELLES
TRN:SA:DUA8727645;BRUYERES-SUR-OISE
TRN:SA:DUA8727653;VALMONDOIS
RTP:SA:48429;CERGY-LE-HAUT
RTP:SA:2021;CERGY-PREFECTURE
RTP:SA:2022;CERGY-SAINT-CHRISTOPHE
TRN:SA:DUA8727651;CHAMPAGNE-SUR-OISE
TRN:SA:DUA8738119;CHARS
TRN:SA:DUA8738186;CORMEILLES-EN-PARISIS
RTP:SA:4377149;18-juin-40
RTP:SA:4377135;ABEL FAUVEAU
RTP:SA:4377143;CHOPIN
RTP:SA:4377153;CIMETIERE DE DEUIL-LA-BARRE
TRN:SA:DUA8727634;DEUIL-LA-BARRE - MONTMAGNY
RTP:SA:4224757;EGLISE DE DEUIL-LA-BARRE
RTP:SA:4377151;EUGENE LAMARRE
RTP:SA:4377142;FLAMMARION
RTP:SA:4377129;GALLIENI-JONAS
TRN:SA:DUA8727117;LA BARRE ORMESSON
RTP:SA:4377131;LA GALATHEE
RTP:SA:4179797;LES 3 COMMUNES
RTP:SA:4224766;LES COUTURES
RTP:SA:4179805;MARCHE DE DEUIL-LA-BARRE
RTP:SA:4179799;MARECHAL FOCH
RTP:SA:4377155;MATHIEU CHAZOTTE
RTP:SA:4179801;PLACE DE LA BARRE
RTP:SA:4377127;PLACE JEAN MOULIN
RTP:SA:4224755;RUE HAUTE
RTP:SA:4377128;VILLAGE ARTISANAL
RTP:SA:4377125;ZONE ARTISANALE DU MOUTIER
TRN:SA:DUA8727643;DOMONT
RTP:SA:4226822;MAIRIE CHATEAU
RTP:SA:4226792;ROUTE D'EZANVILLE
RTP:SA:4226793;RUE DE LA LIBERATION N0 20
RTP:SA:4000637;CASINO
RTP:SA:4000640;GARE D'ENGHIEN-LES-BAINS
RTP:SA:4000639;MAIRIE D'ENGHIEN-LES-BAINS
TRN:SA:DUA8738141;ERAGNY - NEUVILLE-SUR-OISE
TRN:SA:DUA8727606;CERNAY
TRN:SA:DUA8727658;ERMONT
RTP:SA:4016680;ERMONT-EAUBONNE RER-SNCF
TRN:SA:DUA8727659;GROS NOYER SAINT-PRIX
RTP:SA:4016678;RUE DE SOISY
RTP:SA:4226796;GARE D'ECOUEN - EZANVILLE
RTP:SA:4226802;HOTEL DE VILLE D'EZANVILLE
RTP:SA:4226807;LES BOURGUIGNONS
RTP:SA:4226803;REIMS - DOMONT
RTP:SA:4226820;RU DE VAUX
TRN:SA:DUA8727639;ECOUEN - EZANVILLE
TRN:SA:DUA8727626;SURVILLIERS - FOSSES
RTP:SA:4007692;EGLISE DE FRANCONVILLE
TRN:SA:DUA8727607;FRANCONVILLE - LE PLESSIS-BOUCHARD
TRN:SA:DUA8727665;FREPILLON
TRN:SA:DUA8738187;LA FRETTE-SUR-SEINE - MONTINY-LES-CORMEILLES
RTP:SA:3664139;COLLEGE HENRI WALLON
RTP:SA:3663845;CROIX BUARD
RTP:SA:3664175;DE GAULLE - MITTERRAND
RTP:SA:4238679;DECLEMY
RTP:SA:3663843;DEMUSOIS
RTP:SA:3664131;EGLISE SAINTE-GENEVIEVE
RTP:SA:3664143;GAILLARDS
RTP:SA:3664129;GARGES - SARCELLES RER
TRN:SA:DUA8727619;GARGES-LES-GONESSE - SARCELLES
RTP:SA:4146213;GARGES-SARCELLES RER
RTP:SA:3664136;HOTEL DE VILLE DE GARGES-LES-GONESSE
RTP:SA:3741000;JEAN-BAPTISTE COROT - LAMARTINE
RTP:SA:3664149;L'ARGENTIERE
RTP:SA:3664141;LES DOUCETTES
RTP:SA:4238673;LES MURIERS
RTP:SA:4238675;LINO VENTURA
RTP:SA:3664133;LYCEE ARTHUR RIMBAUD
RTP:SA:3664137;MATERNELLE EIFFEL
RTP:SA:3664145;MORILLONS - VARLIN
RTP:SA:4007628;ROND-POINT DE LA LUTECE
RTP:SA:3664134;VICTOR BALTARD
RTP:SA:4658245;21EME SIECLE
RTP:SA:3663869;CHEMIN DES CRESSONNIERES
RTP:SA:3663861;CHEMIN DU MOULIN D'ETIF
RTP:SA:4658241;FERME SAINT-SIMON
RTP:SA:3663873;HOPITAL DE GONESSE
RTP:SA:3663874;HOPITAL-8 MAI 1945
RTP:SA:3663867;HOTEL DE VILLE DE GONESSE
RTP:SA:3663872;LA FONTAINE CYPIERE - RUE D'ARSONVAL
RTP:SA:3663870;LA FONTAINE CYPIERE ZI
RTP:SA:3663859;LYCEE DE GONESSE
RTP:SA:4658243;ROUTE DES PARCS
RTP:SA:3663863;RUE D'AULNAY
RTP:SA:3663865;SAINT-NICOLAS
RTP:SA:4658247;ZAC DES TULIPES NORD
TRN:SA:DUA8727624;GOUSSAINVILLE
TRN:SA:DUA8727623;LES NOUES
TRN:SA:DUA8727636;GROSLAY
TRN:SA:DUA8738188;HERBLAY
TRN:SA:DUA8727625;LOUVRES
TRN:SA:DUA8727657;LUZARCHES
TRN:SA:DUA8727667;MERIEL
TRN:SA:DUA8727666;MERY
RTP:SA:4226814;CHS
RTP:SA:4226811;CENTRE COMMERCIAL DE MOISSELLES
RTP:SA:4226812;EGLISE DE MOISSELLES
TRN:SA:DUA8738116;MONTGEROULT - COURCELLES-SUR-VIOSNE
TRN:SA:DUA8727608;MONTIGNY-LES-CORMEILLES - BEAUCHAMP
RTP:SA:4377165;CARRIERES - BEL AIR
RTP:SA:4224754;GARE DE DEUIL - MONTMAGNY
RTP:SA:4224752;MAIRIE DE MONTMAGNY
RTP:SA:4224750;ROBERT FOULON
TRN:SA:DUA8727649;MONTSOULT - MAFFLIERS
RTP:SA:48433;NEUVILLE-UNIVERSITE
TRN:SA:DUA8727675;NOINTEL - MOURS
TRN:SA:DUA8738114;OSNY
TRN:SA:DUA8727652;L'ISLE-ADAM - PARMAIN
TRN:SA:DUA8727646;PERSAN - BEAUMONT-SUR-OISE
TRN:SA:DUA8727609;PIERRELAYE
TRN:SA:DUA8727613;PONTOISE
TRN:SA:DUA8727650;PRESLES - COURCELLES
RTP:SA:3666615;291, AVENUE DU BOIS DE LA PIE
RTP:SA:3666614;351, AVENUE DU BOIS DE LA PIE
RTP:SA:3666649;CARGO CENTRE
RTP:SA:3666717;ENTRETIEN NORD
RTP:SA:3666718;ENTRETIEN SUD
RTP:SA:3666715;GENDARMERIE
RTP:SA:3666650;LES 2 CEDRES
RTP:SA:3666600;MARGUILLIERS
RTP:SA:3666599;PARC DES NATIONS
RTP:SA:3678819;ROUTE DE L'ARPENTEUR-ADP
RTP:SA:3666716;RUE DES 2 SOEURS
RTP:SA:3666714;ZONE TECHNIQUE
RTP:SA:4226292;BOULEVARD DE LA GARE
RTP:SA:4035649;GARE DE SARCELLES-SAINT-BRICE
RTP:SA:4226290;MARCHE DE SAINT-BRICE
RTP:SA:4226294;RU DE LA MARLIERE
TRN:SA:DUA8727638;SARCELLES - SAINT-BRICE-SOUS-FORET
RTP:SA:4016674;CITE JEAN MOULIN
RTP:SA:5081772;FORUM
RTP:SA:4224769;LYCEE D'ENGHIEN
RTP:SA:4007714;NUNGESSER ET COLI
TRN:SA:DUA8727617;SAINT-GRATIEN
RTP:SA:4016669;SAINT-GRATIEN RER
RTP:SA:4007710;SAINT-GRATIEN RER - BERTHIE ALBRECHT
RTP:SA:4016676;STADE MICHEL HIDALGO
TRN:SA:DUA8727660;SAINT-LEU-LA-FORET
TRN:SA:DUA8727615;PONT PETIT
TRN:SA:DUA8727610;SAINT-OUEN-L'AUMONE
TRN:SA:DUA8733798;SAINT-OUEN-L'AUMONE LIESSE
TRN:SA:DUA8738142;SAINT-OUEN-L'AUMONE QUARTIER DE L'EGLISE
TRN:SA:DUA8727614;EPLUCHES
RTP:SA:4007694;CROIX ROUGE
RTP:SA:4007702;GARE DE SANNOIS
RTP:SA:4007706;LEON PROTAIS
RTP:SA:4007696;LES LUZERNES
RTP:SA:4007700;MAIRIE DE SANNOIS
RTP:SA:4007704;QUARTIER PASTEUR
RTP:SA:4007698;TOUZELIN
TRN:SA:DUA8738118;SANTEUIL - LE PERCHAY
RTP:SA:4695645;AVENUE DU NID
RTP:SA:4238637;AVENUE DU ROND-POINT
RTP:SA:4238638;BEL AIR - GOSSEROTS
RTP:SA:4238635;BOIS D'ECOUEN
RTP:SA:4146223;BUTTE PINSON (PARC REGIONAL)
RTP:SA:4238640;CHAMP DE CHARTRES
RTP:SA:4238701;CHEMIN DES COUTURES
RTP:SA:4230057;COLLEGE CHANTEREINE
RTP:SA:4230075;FORUM DES CHOLETTES
RTP:SA:4238648;GALVANI - VOLTAIRE
RTP:SA:4008112;HAUT DU ROY
RTP:SA:4008032;HENRI POINCARE
RTP:SA:4226782;LES CHARDONNERETTES
RTP:SA:4146221;LES CHOLETTES
RTP:SA:4146219;LES FLANADES
RTP:SA:4008144;LES LOCHERES
RTP:SA:4226305;LES PERREUX
RTP:SA:4035663;LOCHERES
RTP:SA:4230059;LOUIS LEBRUN
RTP:SA:4775778;LYCEE DE LA TOURELLE
RTP:SA:4230045;LYCEE JEAN-JACQUES ROUSSEAU
RTP:SA:4238498;MAIRIE DE SARCELLES
RTP:SA:4226778;MARCELLIN BERTHELOT - VICTOR HUGO
RTP:SA:4226309;MONT DE GIF
RTP:SA:4035655;MOZART - MALESHERBES
RTP:SA:4230053;MY PLACE
RTP:SA:4008118;PARC INDUSTRIEL CENTRE
RTP:SA:4035660;PAUL VALERY - DE LATTRE DE TASSIGNY
RTP:SA:4226298;PETITS CLOS
RTP:SA:4230063;PLACE ANDRE GIDE
RTP:SA:4226780;PLACE DU SOUVENIR FRANCAIS
RTP:SA:4211742;RAOUL DUFY
RTP:SA:4230055;RAYMOND ROCHON
RTP:SA:4238492;ROUTE DE GROSLAY
RTP:SA:4008120;RUE D'ABLEVAL - PARC INDUSTRIEL
RTP:SA:4238644;RUE DES FAUVETTES
RTP:SA:4008116;RUE DU FER A CHEVAL
RTP:SA:4230051;SOUS-PREFECTURE
RTP:SA:4035653;THEODORE BULLIER
RTP:SA:4008124;TISSONVILLIERS
TRN:SA:DUA8727203;SEUGY
TRN:SA:DUA8727603;CHAMP DE COURSES D'ENGHIEN
TRN:SA:DUA8727663;TAVERNY
TRN:SA:DUA8727662;VAUCELLES
TRN:SA:DUA8738117;US
TRN:SA:DUA8727656;VIARMES
TRN:SA:DUA8727202;VILLAINES-SOUS-BOIS
RTP:SA:4008126;AVENUE DES ERABLES
RTP:SA:4226784;DOCTEUR RAMPON
RTP:SA:4238508;EGLISE DE VILLIERS-LE-BEL
RTP:SA:4238518;HOPITAL CHARLES RICHET
RTP:SA:4008132;JEAN BULLANT
RTP:SA:4226786;L'ESPERANCE
RTP:SA:4008140;LES CARREAUX
RTP:SA:4238526;LES LIERRES - HERIVAUX
RTP:SA:4238510;LES LIERRES - LOUISE MICHEL
RTP:SA:4238520;LOUIS PERREIN
RTP:SA:4238516;PLACE BERLIOZ
RTP:SA:4008130;PLACE DE LA TOLINETTE
RTP:SA:4238514;PUITS LA MARLIERE
RTP:SA:4179576;RUE SCRIBE
RTP:SA:4179575;SQUARE CHARLES PERRAULT
RTP:SP:3893506;LES PLANTES
RTP:SP:3764487;ALESIA-RENE COTY
TRN:SP:DUA8739304;PONT DE L'ALMA
RTP:SP:4770165;ALESIA - GENERAL LECLERC
RTP:SP:3754275;ALESIA - GENERAL LECLERC
RTP:SP:3893504;ALESIA - JEAN MOULIN
RTP:SP:3764698;ALESIA - MAINE
RTP:SP:4010690;ANVERS - SACRE COEUR
RTP:SP:4009636;ASSEMBLEE NATIONALE
RTP:SP:3887743;PORTE DE FRANCE
RTP:SP:4037104;AVENUE EMILE ZOLA
RTP:SP:3747975;BARBES - ROCHECHOUART
RTP:SP:4726949;BASTILLE - BEAUMARCHAIS
RTP:SP:3687253;BASTILLE - FAUBOURG SAINT-ANTOINE
RTP:SP:3687079;BASTILLE - RUE SAINT-ANTOINE
RTP:SP:3893479;BIBLIOTHEQUE CHEVALERET
RTP:SP:4798881;BIBLIOTHEQUE FRANCOIS MITTERRAND
RTP:SP:3887745;BIBLIOTHEQUE RUE MANN
TRN:SP:DUA8732832;BIBLIOTHEQUE FRANCOIS MITTERRAND
RTP:SP:3893493;BOBILLOT - TOLBIAC
RTP:SP:3813002;KLEBER - BOISSIERE
RTP:SP:3926251;MORILLONS - BRANCION
RTP:SP:3764565;BUFFON - LA MOSQUEE
RTP:SP:4036775;CARDINAL LEMOINE
RTP:SP:3887762;CARDINAL LEMOINE - MONGE
RTP:SP:4016473;CHATEAUDUN - LAMARTINE
RTP:SP:4036779;CENSIER - DAUBENTON
TRN:SP:DUA8739305;CHAMP DE MARS TOUR EIFFEL
RTP:SP:3813035;CHAMP DE MARS - SUFFREN
RTP:SP:3687112;RAPP - LA BOURDONNAIS
RTP:SP:4022891;CHAMPS-ELYSEES - CLEMENCEAU
RTP:SP:4008871;CHARDON-LAGACHE - MOLITOR
RTP:SP:4035981;CHARENTON-JARDINIERS
RTP:SP:4008345;CHARLES DE GAULLE - ETOILE - FRIEDLAND
RTP:SP:3740315;CHARLES DE GAULLE - ETOILE - WAGRAM
RTP:SP:4008224;CHARLES DE GAULLE - ETOILE - VICTOR HUGO
RTP:SP:4037216;CHARLES DE GAULLE - ETOILE - CHAMPS-ELYSEES
RTP:SP:4037766;CHARLES DE GAULLE - ETOILE - GRANDE ARMEE
RTP:SP:4726747;CHARLES DE GAULLE - ETOILE - MAC MAHON
